,Open,High,Low,Adj Close,Volume,sma_short,sma_long,ema_short,ema_long,macd,macd_signal,plus_di,minus_di,adx,middle,upper,lower,moment,mom_signal,mom_base,rsi
2022-02-25 18:00:00,4512451.0,4516917.0,4512451.0,4516917.0,0,4526640.791666667,4539215.32,4531676.6633310625,4528523.030704662,3153.632626400329,6150.9384138253,17.7861253747803,60.69488001286602,40.79950571543666,4539215.32,4568492.924610828,4509937.715389173,-27706.0,2490.75,0,0.31189894371748383
2022-02-25 18:05:00,4508745.0,4508745.0,4505179.0,4505179.0,447217664,4523769.0,4537103.48,4529638.3815363655,4527625.183367708,2013.19816865772,5406.84321608591,12.656207893221172,63.521460916983266,42.53099658344512,4537103.48,4568296.742016252,4505910.217983749,-45853.0,-5475.65,0,0.239884050410803
2022-02-25 18:10:00,4480986.0,4481057.0,4478248.0,4479725.0,0,4519169.041666667,4533665.78,4525798.890648953,4525782.868618536,16.022030416876078,4528.3985673769685,8.000973885593629,73.07374244923831,45.04644448238497,4533665.78,4570224.089059152,4497107.470940849,-78250.0,-16206.85,0,0.17015264169735714
2022-02-25 18:15:00,4479612.0,4479612.0,4476930.0,4479466.5,48496640,4515850.25,4530484.02,4522234.860599033,4524001.469821554,-1766.6092225210741,3508.959501986185,8.706138147136476,71.21401752190238,47.25754217934516,4530484.02,4571433.5356072,4489534.504392799,-86201.0,-27715.35,0,0.18951746057954263
2022-02-25 18:20:00,4483315.0,4486822.0,4483315.0,4486822.0,6546259968,4512522.333333333,4527746.9,4519510.794399107,4522571.490209975,-3060.695810868405,2400.972614874546,14.955041072760652,65.27866494543733,48.28845940227729,4527746.9,4570887.946866732,4484605.853133269,-72188.5,-35552.45,0,0.25838452535826045
2022-02-25 18:25:00,4487949.5,4491829.0,4487949.5,4491829.0,3532652544,4509591.833333333,4525101.84,4517381.4255991755,4521389.08673793,-4007.661138754338,1241.8633619446514,21.86408215996662,56.05919699993465,47.99476572313598,4525101.84,4568632.532265927,4481571.147734073,-63421.0,-41435.2,0,0.34557120043185857
2022-02-25 18:30:00,4490972.5,4492159.0,4489165.5,4492159.0,1873281024,4506235.583333333,4522999.16,4515441.239014624,4520264.852630403,-4823.613615779206,48.776494124490355,23.357455722719482,58.99299604308174,47.679983715816306,4522999.16,4567644.276356485,4478354.043643516,-65796.5,-47256.2,0,0.28847682281158676
2022-02-25 18:35:00,4496081.5,4497495.5,4491699.5,4491699.5,0,4502882.875,4520900.84,4513614.951398115,4519166.185219453,-5551.233821338043,-1123.0663825026195,27.459153051017005,56.341002556407695,46.7989948153552,4520900.84,4566326.673657557,4475475.006342443,-53026.5,-52810.45,0,0.2847953465968331
2022-02-25 18:40:00,4490500.0,4490500.0,4487246.5,4488713.5,653000704,4499335.833333333,4518579.9,4511699.455136721,4517994.928093487,-6295.472956766374,-2258.048193394724,22.184403098559923,61.45273063144896,46.80911708594699,4518579.9,4564432.720363172,4472727.079636829,-55444.0,-57707.9,0,0.2252063128916488
2022-02-25 18:45:00,4490700.0,4492383.0,4490700.0,4490829.5,0,4496093.0,4516416.8,4510094.073972357,4516950.10393421,-6856.029961852357,-3370.2329254228002,20.31594472509006,61.88569872193472,47.05987366772966,4516416.8,4562196.854385149,4470636.745614851,-55907.5,-60379.4,0,0.2467982085984809
2022-02-25 18:50:00,4489287.0,4489287.0,4485167.0,4485167.0,0,4493350.083333333,4514272.72,4508176.606743715,4515727.676857752,-7551.070114037022,-4432.929401277772,19.509270271470662,64.2439436035867,47.48338113239347,4514272.72,4560707.050791062,4467838.389208937,-59740.0,-63582.8,0,0.23245410448627196
2022-02-25 18:55:00,4483845.0,4483845.0,4474633.5,4474633.5,0,4490261.708333333,4511435.98,4505596.367763429,4514147.131591424,-8550.763827995397,-5384.794496656913,17.93579355213371,67.22803451686372,48.176443441164494,4511435.98,4558568.027687468,4464303.932312533,-64135.5,-65411.05,0,0.21047460939552184
2022-02-25 19:00:00,4472510.0,4474250.0,4472510.0,4473912.5,0,4486678.0,4508430.12,4503159.147166242,4512599.645758567,-9440.498592325486,-6237.448871079625,19.635140907329962,64.12301701616188,48.50565909665028,4508430.12,4555147.7461778885,4461712.493822112,-71639.5,-64750.0,0,0.23781200842905054
2022-02-25 19:05:00,4478513.5,4478513.5,4470959.5,4470959.5,0,4483826.375,4505231.4,4500682.251230377,4510998.101688525,-10315.850458147936,-7043.577165221795,23.59699513919576,57.11592281632052,48.04052040543188,4505231.4,4550760.592813588,4459702.207186413,-78099.5,-63939.85,0,0.2479222748228596
