,Open,High,Low,Adj Close,Volume,sma_short,sma_long,ema_short,ema_long,macd,macd_signal,plus_di,minus_di,adx,Close,middle,upper,lower,moment,mom_signal,mom_base,rsi
2022-02-12 17:35:00,4927091.0,4927091.0,4927091.0,4927091.0,0.0,4926372.958333333,4927790.58,4926992.872063768,4922563.399701047,4429.472362721339,5358.411403299619,43.240880553127234,56.759119446872766,46.85055818216946,4927091.0,4927790.58,4931052.376139532,4924528.783860468,-7976.5,-7033.5,0,0.43240880553127237
2022-02-12 17:36:00,4925478.0,4925478.0,4925478.0,4925478.0,182452224.0,4926288.458333333,4927562.96,4926876.343443478,4922675.4997125445,4200.843730933964,5111.306194313078,32.36790606653621,67.63209393346379,46.07813349448667,4925478.0,4927562.96,4930631.02930211,4924494.89069789,-9534.0,-7320.95,0,0.32367906066536206
2022-02-12 17:37:00,4925049.5,4925049.5,4925049.5,4925049.5,0.0,4926140.958333333,4927326.88,4926735.817024749,4922766.807415908,3969.00960884057,4871.355563145235,35.101867572156195,64.8981324278438,44.9926755852334,4925049.5,4927326.88,4930211.327640231,4924442.432359769,-6119.0,-7515.4,0,0.351018675721562
2022-02-12 17:38:00,4922764.0,4922764.0,4922764.0,4922764.0,0.0,4925837.958333333,4927033.46,4926430.29263823,4922766.699438374,3663.5931998565793,4628.905233026482,28.550057537399308,71.44994246260069,44.85315620789793,4922764.0,4927033.46,4930219.374284145,4923847.5457158545,-8187.5,-7900.65,0,0.2855005753739931
2022-02-12 17:39:00,4921595.5,4921595.5,4921595.5,4921595.5,0.0,4925429.416666667,4926724.78,4926058.385512212,4922721.653306128,3336.732206083834,4378.34029600552,22.59469100828874,77.40530899171125,45.51698699293291,4921595.5,4926724.78,4930441.759083334,4923007.800916666,-8504.0,-8333.45,0,0.22594691008288742
2022-02-12 17:40:00,4921852.0,4921852.0,4921852.0,4921852.0,0.0,4925055.625,4926429.5,4925734.817395888,4922688.205102047,3046.6122938413173,4124.363506846751,25.725875320239112,74.27412467976089,45.719071150705496,4921852.0,4926429.5,4930474.324759199,4922384.675240801,-7460.5,-8542.0,0,0.2572587532023911
2022-02-12 17:41:00,4921107.5,4921107.5,4921107.5,4921107.5,0.0,4924623.833333333,4926102.48,4925378.869903897,4922627.408751968,2751.461151928641,3868.332079400929,23.086524539417844,76.91347546058216,46.259596468736085,4921107.5,4926102.48,4930493.214823389,4921711.7451766115,-8126.5,-8488.0,0,0.23086524539417844
2022-02-12 17:42:00,4921139.5,4921139.5,4921139.5,4921139.5,228589568.0,4924163.125,4925789.46,4925052.764526674,4922570.181492277,2482.5830343961716,3609.189626140313,23.710297390248837,76.28970260975116,46.6809170521205,4921139.5,4925789.46,4930438.096456999,4921140.823543001,-8143.5,-8224.0,0,0.23710297390248836
2022-02-12 17:43:00,4921341.5,4921341.5,4921341.5,4921341.5,95420416.0,4923757.333333333,4925490.42,4924767.282640006,4922522.924511805,2244.3581282012165,3347.185079644848,25.35982867672693,74.64017132327308,46.85421209174888,4921341.5,4925490.42,4930286.922620594,4920693.917379406,-7623.5,-8155.2,0,0.2535982867672693
2022-02-12 17:44:00,4922036.5,4922036.5,4922036.5,4922036.5,53215232.0,4923475.833333333,4925236.4,4924557.222436929,4922504.215876736,2053.0065601933748,3083.1333238084076,27.637487325575783,72.36251267442422,46.71226630888885,4922036.5,4925236.4,4930066.252620187,4920406.547379814,-6781.0,-7845.6,0,0.2763748732557578
2022-02-12 17:45:00,4922478.0,4922478.0,4922478.0,4922478.0,0.0,4923188.583333333,4924983.82,4924397.282249473,4922503.2075737845,1894.07467568852,2826.8256510033584,31.94874274661509,68.05125725338492,46.00494952208091,4922478.0,4924983.82,4929697.856927738,4920269.783072263,-5909.0,-7638.85,0,0.3194874274661509
2022-02-12 17:46:00,4922731.0,4922731.0,4922731.0,4922731.0,157024256.0,4922888.666666667,4924775.4,4924269.1066918215,4922511.968820946,1757.1378708751872,2581.0621245627603,36.303781962945955,63.69621803705405,44.76411529221606,4922731.0,4924775.4,4929404.550740984,4920146.2492590165,-6061.5,-7291.6,0,0.3630378196294595
2022-02-12 17:47:00,4922521.0,4922521.0,4922521.0,4922521.0,0.0,4922507.833333333,4924549.0,4924134.636946296,4922512.3161739865,1622.3207723097876,2354.254077057561,32.07666385846672,67.92333614153327,44.169619091606094,4922521.0,4924549.0,4929035.591198535,4920062.408801465,-5420.5,-7221.75,0,0.32076663858466725
2022-02-12 17:48:00,4923232.0,4923232.0,4923232.0,4923232.0,236978176.0,4922320.666666667,4924392.06,4924065.203335043,4922539.996321141,1525.2070139022544,2152.973500148497,34.19710263211589,65.8028973678841,43.332030801216895,4923232.0,4924392.06,4928771.974309601,4920012.145690398,-4949.0,-6897.9,0,0.34197102632115894
2022-02-12 17:49:00,4927850.5,4927850.5,4927850.5,4927850.5,1825832960.0,4922554.083333333,4924446.4,4924356.3800015785,4922744.246462636,1612.133538942784,1993.5869718264375,52.78011640250375,47.21988359749625,40.813910934802934,4927850.5,4924446.4,4928966.339794892,4919926.460205109,695.0,-5978.0,0,0.5278011640250375
2022-02-12 17:50:00,4927850.5,4927850.5,4927850.5,4927850.5,0.0,4922977.958333333,4924487.64,4924625.158462996,4922940.640829457,1684.5176335386932,1875.0376920053322,59.84725853982484,40.15274146017516,39.40595134445938,4927850.5,4924487.64,4929115.326773768,4919859.953226231,1358.5,-5096.1,0,0.5984725853982484
2022-02-12 17:51:00,4928237.5,4928237.5,4928237.5,4928237.5,285736960.0,4923531.458333333,4924561.14,4924903.030888919,4923144.36618217,1758.6647067489102,1794.6023222667475,63.277800916284875,36.72219908371512,38.54926137700008,4928237.5,4924561.14,4929370.197119239,4919752.082880761,1418.0,-4141.65,0,0.6327780091628488
2022-02-12 17:52:00,4928236.0,4928236.0,4928236.0,4928236.0,0.0,4924063.458333333,4924630.66,4925159.413128233,4923340.1982520865,1819.2148761460558,1747.3641831495074,78.14525254603436,21.854747453965643,39.73201095800465,4928236.0,4924630.66,4929603.830113328,4919657.489886672,1836.0,-3143.7,0,0.7814525254603436
2022-02-12 17:53:00,4930178.0,4930178.0,4930178.0,4930178.0,0.0,4924819.333333333,4924784.28,4925545.458272215,4923603.190627006,1942.2676452090964,1735.0598592623655,90.89046643479918,9.10953356520082,42.535272418777566,4930178.0,4924784.28,4930195.136779607,4919373.423220393,3680.0,-2013.35,0,0.9089046643479918
2022-02-12 17:54:00,4930826.5,4930826.5,4930826.5,4930826.5,1003225088.0,4925626.583333333,4924965.78,4925951.692251275,4923881.010218275,2070.682033000514,1754.682898963698,91.21848160565838,8.781518394341616,45.19538513828018,4930826.5,4924965.78,4930868.955847746,4919062.604152255,4489.0,-886.35,0,0.9121848160565839
2022-02-12 17:55:00,4931415.5,4931415.5,4931415.5,4931415.5,0.0,4926466.083333333,4925155.68,4926371.985155023,4924170.798286803,2201.1868682196364,1804.0216764464146,98.02907464355606,1.9709253564439473,48.586236081535645,4931415.5,4925155.68,4931570.307755326,4918741.0522446735,5126.5,217.2,0,0.9802907464355606
2022-02-12 17:56:00,4931540.0,4931540.0,4931540.0,4931540.0,0.0,4927258.041666667,4925368.84,4926769.524758482,4924454.229121926,2315.2956365561113,1881.018883584895,98.04591860303968,1.954081396960318,51.75327615650523,4931540.0,4925368.84,4932265.634030034,4918472.045969966,4872.0,1310.55,0,0.9804591860303968
2022-02-12 17:57:00,4931573.5,4931573.5,4931573.5,4931573.5,0.0,4928016.0,4925615.2,4927139.0613155225,4924728.047232621,2411.01408290118,1979.4418912514423,98.01501642421398,1.984983575786016,54.705059935966744,4931573.5,4925615.2,4932945.195418327,4918285.204581673,5362.5,2388.85,0,0.9801501642421399
2022-02-12 17:58:00,4931966.5,4931966.5,4931966.5,4931966.5,7864320.0,4928785.625,4925856.86,4927510.40275279,4925006.449262136,2503.9534906540066,2078.5329969971335,97.95711388003477,2.0428861199652273,57.45233779090694,4931966.5,4925856.86,4933615.2537744455,4918098.466225555,6552.0,3538.95,0,0.9795711388003477
2022-02-12 17:59:00,4933631.0,4933631.0,4933631.0,4933631.0,0.0,4929711.458333333,4926148.9,4927981.217925652,4925338.162752054,2643.05517359823,2185.03716811486,98.17294402211472,1.82705597788528,60.04524114112844,4933631.0,4926148.9,4934507.899651035,4917789.900348966,7706.0,4240.05,0,0.9817294402211472
2022-02-12 18:00:00,4934536.0,4934536.0,4934536.0,4934536.0,0.0,4930653.458333333,4926446.7,4928485.431931371,4925691.925723129,2793.506208241917,2300.0195571696386,98.2703631010795,1.7296368989205102,62.47827347853048,4934536.0,4926446.7,4935451.10655083,4917442.29344917,8206.0,4924.8,0,0.9827036310107949
2022-02-12 18:01:00,4936354.0,4936354.0,4936354.0,4936354.0,0.0,4931362.083333333,4926881.74,4929090.706398188,4926102.005503009,2988.700895179063,2429.9624481733063,99.98915871639203,0.010841283607979185,64.97827640881405,4936354.0,4926881.74,4936704.848321331,4917058.63167867,9263.0,5709.3,0,0.9998915871639202
2022-02-12 18:02:00,4936354.0,4936354.0,4936354.0,4936354.0,0.0,4932070.708333333,4927333.92,4929649.421290635,4926496.312983663,3153.10830697231,2564.50029948033,99.98857142857143,0.011428571428571429,67.31153417203598,4936354.0,4927333.92,4937823.7220305065,4916844.117969493,10876.0,6613.3,0,0.9998857142857143
2022-02-12 18:03:00,4936779.0,4936779.0,4936779.0,4936779.0,639369216.0,4932782.5,4927894.52,4930197.850422124,4926891.80094583,3306.0494762947783,2701.763348735248,99.98320550859317,0.016794491406818563,69.48852596171268,4936779.0,4927894.52,4938854.175090642,4916934.864909357,11729.5,7418.25,0,0.9998320550859318
2022-02-12 18:04:00,4937372.5,4937372.5,4937372.5,4937372.5,0.0,4933543.875,4928525.6,4930749.7465435,4927294.904755605,3454.8417878942564,2841.058339810206,99.98425196850394,0.015748031496062992,71.52052449339904,4937372.5,4928525.6,4939786.758473523,4917264.441526476,14608.5,8430.2,0,0.9998425196850393
2022-02-12 18:05:00,4940461.5,4940461.5,4940461.5,4940461.5,1154744320.0,4934400.833333333,4929269.98,4931496.804501692,4927801.312265005,3695.4922366868705,2994.4135176025125,99.98773206837328,0.012267931626727733,73.4175204696222,4940461.5,4929269.98,4941137.009769032,4917402.950230969,18866.0,9804.15,0,0.9998773206837327
2022-02-12 18:06:00,4941840.5,4941840.5,4941840.5,4941840.5,428343296.0,4935318.666666667,4930099.3,4932292.473386177,4928341.281024043,3951.1923621334136,3165.544437517205,100.0,0.0,75.18968577164739,4941840.5,4930099.3,4942476.402346632,4917722.197653367,19988.5,11315.8,0,1.0
2022-02-12 18:07:00,4941299.0,4941299.0,4941299.0,4941299.0,2115239936.0,4936142.291666667,4930905.68,4932985.283125701,4928839.654830811,4145.6282948907465,3347.952749099065,95.56293018682399,4.4370698131760085,76.25209741178077,4941299.0,4930905.68,4943475.849857204,4918335.510142796,20191.5,12798.7,0,0.9556293018682399
2022-02-12 18:08:00,4943417.5,4943417.5,4943417.5,4943417.5,3799515136.0,4937132.083333333,4931788.72,4933787.761346801,4929400.3411834715,4387.420163329691,3541.7710812914497,96.03992979376919,3.9600702062308026,77.30728155683128,4943417.5,4931788.72,4944657.5008994825,4918919.939100517,22278.0,14371.3,0,0.960399297937692
2022-02-12 18:09:00,4945737.0,4945737.0,4945737.0,4945737.0,244580352.0,4938312.375,4932736.74,4934706.933550893,4930028.674214876,4678.259336017072,3751.188095488689,96.48479340452465,3.515206595475348,78.35143524031248,4945737.0,4932736.74,4946094.717036543,4919378.762963457,24395.5,16040.25,0,0.9648479340452465
2022-02-12 18:10:00,4947079.0,4947079.0,4947079.0,4947079.0,1355284480.0,4939571.75,4933720.78,4935658.630970055,4930684.455975843,4974.174994212575,3971.796328714635,96.74226928167488,3.2577307183251114,79.36030879518164,4947079.0,4933720.78,4947546.261369152,4919895.2986308485,25042.5,17723.9,0,0.9674226928167489
2022-02-12 18:11:00,4951739.0,4951739.0,4951739.0,4951739.0,6375604224.0,4941080.75,4934881.1,4936895.582433897,4931494.246130618,5401.336303278804,4221.599439415357,97.45158481775185,2.5484151822481587,80.39649951786978,4951739.0,4934881.1,4949697.116308329,4920065.083691671,29261.0,19723.7,0,0.9745158481775185
2022-02-12 18:12:00,4951174.5,4951174.5,4951174.5,4951174.5,1081868288.0,4942467.291666667,4936027.24,4937993.960708212,4932251.178971748,5742.78173646424,4492.347468323074,94.83660130718954,5.163398692810457,81.01494639097041,4951174.5,4936027.24,4951285.832795272,4920768.647204729,28443.5,21480.45,0,0.9483660130718954
2022-02-12 18:13:00,4951993.0,4951993.0,4951993.0,4951993.0,422838272.0,4943770.541666667,4937177.68,4939070.8098845035,4933010.479780527,6060.330103976652,4781.846170110007,94.62428307572665,5.375716924273355,81.5638543750026,4951993.0,4937177.68,4952750.345397158,4921605.014602842,29472.0,23254.7,0,0.9462428307572665
2022-02-12 18:14:00,4954076.0,4954076.0,4954076.0,4954076.0,2831155200.0,4945247.375,4938226.7,4940225.055278003,4933820.692096661,6404.363181342371,5082.831830627285,94.91541007723427,5.084589922765723,82.114985426967,4954076.0,4938226.7,4954689.249941664,4921764.150058337,30844.0,24878.25,0,0.9491541007723427
2022-02-12 18:15:00,4955636.0,4955636.0,4955636.0,4955636.0,2184970240.0,4946818.791666667,4939338.12,4941410.512564311,4934659.742400636,6750.770163674839,5393.896030798554,94.85437796594398,5.145622034056015,82.62123679396173,4955636.0,4939338.12,4956613.488510928,4922062.751489072,27785.5,25770.2,0,0.9485437796594398
2022-02-12 18:16:00,4955842.5,4955842.5,4955842.5,4955842.5,1546649600.0,4948357.958333333,4940442.32,4942520.665443979,4935474.463846765,7046.201597213745,5716.181953278888,94.90334324093915,5.096656759060851,83.10026677315616,4955842.5,4940442.32,4958281.039577227,4922603.6004227735,27992.0,26570.55,0,0.9490334324093915
2022-02-12 18:17:00,4958490.0,4958490.0,4958490.0,4958490.0,2837708800.0,4949860.333333333,4941652.48,4943749.075794443,4936359.676775736,7389.399018706754,6049.735159431894,95.37683400911257,4.62316599088743,83.61049352282744,4958490.0,4941652.48,4960134.145787699,4923170.814212302,30252.5,27576.65,0,0.9537683400911257
2022-02-12 18:18:00,4959912.5,4959912.5,4959912.5,4959912.5,864288768.0,4951366.333333333,4942841.86,4944992.416117947,4937265.554592053,7726.861525893211,6388.468736084799,95.5316742081448,4.468325791855204,84.1073505157249,4959912.5,4942841.86,4962059.173553359,4923624.546446642,31676.5,28516.5,0,0.955316742081448
2022-02-12 18:19:00,4959975.0,4959975.0,4959975.0,4959975.0,1404305408.0,4952922.666666667,4944007.8,4946144.922570412,4938138.994800052,8005.927770360373,6725.330155656777,94.90920807346205,5.090791926537939,84.48808822447151,4959975.0,4944007.8,4963718.292339057,4924297.307660943,29797.0,29056.65,0,0.9490920807346206
2022-02-12 18:20:00,4962415.5,4962415.5,4962415.5,4962415.5,3827826688.0,4954505.833333333,4945247.8,4947396.505449611,4939072.706538511,8323.798911099322,7050.04822319239,95.14635537806643,4.853644621933559,84.8750630599156,4962415.5,4945247.8,4965549.107221817,4924946.492778183,31589.0,29711.3,0,0.9514635537806644
2022-02-12 18:21:00,4962171.0,4962171.0,4962171.0,4962171.0,444858368.0,4955875.333333333,4946473.04,4948533.005030409,4939961.102440876,8571.902589533478,7364.3949846445275,96.40284570920409,3.5971542907959093,85.40377161714844,4962171.0,4946473.04,4967023.056384612,4925923.023615388,30755.5,29860.75,0,0.9640284570920409
2022-02-12 18:22:00,4961266.0,4961266.0,4961266.0,4961266.0,0.0,4957057.583333333,4947660.74,4949512.466181916,4940780.521577765,8731.94460415095,7661.241040219449,91.94416374873687,8.05583625126313,85.30274200917013,4961266.0,4947660.74,4968054.320001014,4927267.159998987,29726.0,29989.0,0,0.9194416374873687
2022-02-12 18:23:00,4957644.5,4957644.5,4957644.5,4957644.5,994836480.0,4957549.708333333,4948687.86,4950138.007244846,4941429.136132467,8708.871112379245,7917.297477001324,76.36911220851695,23.630887791483048,83.13177416969438,4957644.5,4948687.86,4968361.787496164,4929013.932503836,26071.0,29648.9,0,0.7636911220851695
2022-02-12 18:24:00,4957136.5,4957136.5,4957136.5,4957136.5,968884224.0,4958046.541666667,4949628.08,4950676.352841396,4942033.265511987,8643.087329409085,8127.554939860685,73.12653774517695,26.87346225482306,80.67319425773836,4957136.5,4949628.08,4968535.53303809,4930720.62696191,25170.0,29081.5,0,0.7312653774517694
2022-02-12 18:25:00,4957209.5,4957209.5,4957209.5,4957209.5,617611264.0,4958481.25,4950535.02,4951178.902622827,4942616.966838449,8561.935784378089,8295.969849545612,65.94200786827918,34.05799213172082,77.42058235632635,4957209.5,4950535.02,4968581.692032653,4932488.347967346,23578.5,28660.8,0,0.6594200786827917
2022-02-12 18:26:00,4956903.5,4956903.5,4956903.5,4956903.5,3499622400.0,4958716.875,4951357.0,4951619.256267225,4943166.448883125,8452.807384100743,8414.12633458939,66.95070714243447,33.04929285756554,74.51930448489586,4956903.5,4951357.0,4968564.842979219,4934149.157020781,22367.5,28098.35,0,0.6695070714243446
2022-02-12 18:27:00,4956916.5,4956916.5,4956916.5,4956916.5,0.0,4958823.583333333,4952179.5,4952026.736554362,4943695.297003005,8331.43955135718,8481.301670752051,65.29654829589586,34.70345170410415,71.59089062535557,4956916.5,4952179.5,4968332.748047912,4936026.251952088,20562.5,27129.35,0,0.6529654829589586
2022-02-12 18:28:00,4955817.0,4955817.0,4955817.0,4955817.0,186646528.0,4958821.458333333,4952941.02,4952318.295280949,4944161.516349043,8156.778931906447,8498.062910923838,55.76108537392456,44.23891462607545,67.58630930018847,4955817.0,4952941.02,4967813.380960429,4938068.65903957,19463.0,25908.0,0,0.5576108537392456
2022-02-12 18:29:00,4953270.5,4953270.5,4953270.5,4953270.5,0.0,4958386.5,4953576.94,4952391.541797799,4944511.861874079,7879.6799237197265,8448.71635677055,42.65212934488864,57.34787065511136,64.06027143419075,4953270.5,4953576.94,4966960.652795431,4940193.22720457,16491.5,24577.45,0,0.4265212934488864
2022-02-12 18:30:00,4951870.0,4951870.0,4951870.0,4951870.0,0.0,4957716.291666667,4954033.28,4952351.423197968,4944794.867186614,7556.556011353619,8335.900070306121,38.51247795031954,61.487522049680464,61.32125627853543,4951870.0,4954033.28,4966283.690415053,4941782.869584948,14497.5,22868.3,0,0.3851247795031954
2022-02-12 18:31:00,4950098.0,4950098.0,4950098.0,4950098.0,0.0,4956893.208333333,4954363.58,4952178.08295197,4944998.833833283,7179.249118687585,8163.37834969908,24.43801401157478,75.56198598842522,60.64143732508977,4950098.0,4954363.58,4965651.703731922,4943075.456268078,9636.5,20756.4,0,0.2443801401157478
2022-02-12 18:32:00,4948117.5,4948117.5,4948117.5,4948117.5,0.0,4955701.708333333,4954636.32,4951865.730417203,4945118.782532003,6746.947885200381,7945.386880012539,15.253638131149472,84.74636186885053,61.23152308593052,4948117.5,4954636.32,4964891.408260819,4944381.231739182,6277.0,18411.5,0,0.15253638131149472
2022-02-12 18:33:00,4948574.0,4948574.0,4948574.0,4948574.0,0.0,4954568.625,4954842.58,4951612.520385111,4945251.675511541,6360.844873569906,7691.804384919297,17.17625381470605,82.82374618529394,61.52592103824101,4948574.0,4954842.58,4964336.676703768,4945348.483296232,7275.0,16531.9,0,0.17176253814706052
2022-02-12 18:34:00,4948744.5,4948744.5,4948744.5,4948744.5,0.0,4953525.166666667,4954962.88,4951391.90343241,4945386.014914943,6005.888517467305,7407.799133040321,4.722792607802875,95.27720739219713,63.46115395465122,4948744.5,4954962.88,4964043.449215114,4945882.310784886,5327.0,14547.6,0,0.04722792607802875
2022-02-12 18:35:00,4948746.5,4948746.5,4948746.5,4948746.5,0.0,4952783.666666667,4955029.58,4951188.410860687,4945515.264341291,5673.146519395523,7098.947925850853,4.813356222020263,95.18664377797974,65.25529619473845,4948746.5,4955029.58,4963890.703121279,4946168.456878721,3009.5,12490.7,0,0.04813356222020263
2022-02-12 18:36:00,4950482.5,4950482.5,4950482.5,4950482.5,0.0,4952229.166666667,4954979.32,4951134.1100252485,4945706.311866626,5427.798158622347,6776.321104435871,15.6258965286411,84.3741034713589,65.48815691127041,4950482.5,4954979.32,4963931.990792589,4946026.649207411,3403.5,10594.3,0,0.156258965286411
2022-02-12 18:37:00,4949996.0,4949996.0,4949996.0,4949996.0,786694144.0,4951628.041666667,4954932.18,4951046.563100229,4945871.299871756,5175.263228473254,6445.041581832183,19.529102426198158,80.47089757380184,65.18506612702596,4949996.0,4954932.18,4963980.229093799,4945884.1309062,-1743.0,8363.75,0,0.19529102426198158
2022-02-12 18:38:00,4951599.5,4951599.5,4951599.5,4951599.5,0.0,4951186.041666667,4954916.44,4951089.096707904,4946091.615261303,4997.481446600519,6124.797306596715,29.71200351751429,70.28799648248571,63.54446124955566,4951599.5,4954916.44,4963987.1339981,4945845.746001901,425.0,6459.95,0,0.2971200351751429
2022-02-12 18:39:00,4951294.5,4951294.5,4951294.5,4951294.5,0.0,4950717.541666667,4954805.18,4951104.896961141,4946291.726212792,4813.170748349279,5819.976721818455,28.689292405245716,71.31070759475429,62.14959151221919,4951294.5,4954805.18,4963986.388870322,4945623.971129677,-698.5,4740.95,0,0.28689292405245714
2022-02-12 18:40:00,4951551.0,4951551.0,4951551.0,4951551.0,0.0,4950362.041666667,4954641.78,4951139.212579515,4946494.005973838,4645.206605676562,5538.416442595008,30.646852514734064,69.35314748526594,60.5867050761067,4951551.0,4954641.78,4963906.403706363,4945377.156293637,-2525.0,3038.7,0,0.30646852514734063
2022-02-12 18:41:00,4951835.5,4951835.5,4951835.5,4951835.5,0.0,4950242.458333333,4954481.5,4951192.773150321,4946699.448051767,4493.325098553672,5288.013910745374,31.9822695035461,68.0177304964539,58.94995547056011,4951835.5,4954481.5,4963798.069034818,4945164.930965182,-3800.5,1695.0,0,0.319822695035461
2022-02-12 18:42:00,4951277.0,4951277.0,4951277.0,4951277.0,0.0,4950193.041666667,4954192.98,4951199.252138758,4946875.507742085,4323.744396673515,5061.669413312442,33.258352385869166,66.74164761413084,57.25217812107355,4951277.0,4954192.98,4963438.793509577,4944947.1664904235,-4565.5,610.75,0,0.33258352385869167
2022-02-12 18:43:00,4951308.5,4951308.5,4951308.5,4951308.5,0.0,4950293.916666667,4953848.82,4951207.655820392,4947046.007444312,4161.6483760802075,4856.753842047208,41.1173487866715,58.88265121332851,54.61971974144578,4951308.5,4953848.82,4962844.713210454,4944852.926789546,-7181.5,-834.9,0,0.411173487866715
2022-02-12 18:44:00,4948600.0,4948600.0,4948600.0,4948600.0,0.0,4950334.125,4953393.82,4951007.066911131,4947105.776388762,3901.290522369556,4659.880953488768,36.76327720207254,63.236722797927456,52.74330146507305,4948600.0,4953393.82,4962248.206605177,4944539.433394823,-11312.5,-2498.85,0,0.36763277202072536
2022-02-12 18:45:00,4946971.0,4946971.0,4946971.0,4946971.0,0.0,4950200.541666667,4952776.04,4950696.60022566,4947100.592681502,3596.0075441580266,4456.348662992732,37.19387337210255,62.80612662789745,50.934564917787846,4946971.0,4952776.04,4961149.824254485,4944402.255745515,-13004.0,-4100.2,0,0.3719387337210255
2022-02-12 18:46:00,4948287.5,4948287.5,4948287.5,4948287.5,0.0,4950162.458333333,4952220.7,4950511.284823686,4947146.2429629825,3365.041860703379,4255.212955462746,50.7362494586401,49.2637505413599,47.637093851087336,4948287.5,4952220.7,4959802.402002015,4944638.997997985,-14128.0,-5853.35,0,0.507362494586401
2022-02-12 18:47:00,4948206.0,4948206.0,4948206.0,4948206.0,0.0,4950117.416666667,4951698.3,4950333.955221864,4947187.002849021,3146.9523728433996,4049.5986139341776,48.35273052820054,51.64726947179946,44.680923523921436,4948206.0,4951698.3,4958435.894173546,4944960.705826454,-13965.0,-7075.55,0,0.4835273052820054
2022-02-12 18:48:00,4948341.0,4948341.0,4948341.0,4948341.0,0.0,4949938.958333333,4951326.16,4950180.650974029,4947231.387354828,2949.2636192003265,3842.497821806516,48.18806412501684,51.81193587498316,41.943786738991086,4948341.0,4951326.16,4957713.948034531,4944938.371965469,-12925.0,-8410.55,0,0.4818806412501684
2022-02-12 18:49:00,4948377.0,4948377.0,4948377.0,4948377.0,0.0,4949804.041666667,4950975.78,4950041.908591411,4947275.4493796425,2766.4592117685825,3633.748111372296,48.34579397412365,51.65420602587635,39.36809509317519,4948377.0,4950975.78,4956985.374495815,4944966.185504186,-9267.5,-9267.45,0,0.4834579397412365
2022-02-12 18:50:00,4947474.0,4947474.0,4947474.0,4947474.0,0.0,4949460.25,4950586.36,4949844.377161303,4947283.085941964,2561.2912193387747,3419.0776803484187,35.44579362391757,64.55420637608243,38.68411627044117,4947474.0,4950586.36,4956158.662871419,4945014.057128581,-9662.5,-9981.2,0,0.35445793623917565
2022-02-12 18:51:00,4947861.0,4947861.0,4947861.0,4947861.0,0.0,4949174.125,4950224.66,4949691.809687356,4947305.3134057345,2386.4962816219777,3203.827889787137,39.57112153184838,60.42887846815162,37.49569231483198,4947861.0,4950224.66,4955233.885037287,4945215.434962713,-9348.5,-10536.0,0,0.3957112153184838
2022-02-12 18:52:00,4947340.0,4947340.0,4947340.0,4947340.0,0.0,4948823.208333333,4949841.6,4949510.901249867,4947306.647505514,2204.253744352609,2986.339597372959,26.732943682744303,73.2670563172557,38.09825366947727,4947340.0,4949841.6,4954131.630681423,4945551.569318577,-9563.5,-11035.8,0,0.26732943682744303
2022-02-12 18:53:00,4946668.0,4946668.0,4946668.0,4946668.0,0.0,4948392.583333333,4949475.64,4949292.216538339,4947282.084139918,2010.1323984209448,2776.2109169342243,25.702431594979252,74.29756840502074,38.79804587884822,4946668.0,4949475.64,4953159.938740273,4945791.341259726,-10248.5,-11342.5,0,0.2570243159497925
2022-02-12 18:54:00,4947255.5,4947255.5,4947255.5,4947255.5,0.0,4948057.458333333,4949235.04,4949135.546035389,4947281.061672998,1854.484362391755,2582.7083411824165,28.19875145916865,71.80124854083134,39.118342625702525,4947255.5,4949235.04,4952663.4797191145,4945806.600280886,-8561.5,-11067.4,0,0.28198751459168653
2022-02-12 18:55:00,4947100.0,4947100.0,4947100.0,4947100.0,0.0,4947706.75,4949044.24,4948978.965571129,4947274.097762498,1704.86780863069,2398.2445576187843,25.646695808691177,74.35330419130882,39.757560342830196,4947100.0,4949044.24,4952391.638468605,4945696.841531396,-6170.5,-10384.05,0,0.2564669580869118
2022-02-12 18:56:00,4948539.0,4948539.0,4948539.0,4948539.0,0.0,4947701.666666667,4948981.88,4948945.122065657,4947322.747848555,1622.3742171013728,2228.8469847585593,37.08855984155427,62.91144015844572,38.82858167443428,4948539.0,4948981.88,4952305.484898443,4945658.275101556,-3331.0,-9304.35,0,0.37088559841554275
2022-02-12 18:57:00,4947775.0,4947775.0,4947775.0,4947775.0,0.0,4947768.666666667,4948968.18,4948855.112675991,4947340.1421620725,1514.970513918437,2069.4810841716826,34.41400908649817,65.58599091350183,38.31814168460558,4947775.0,4948968.18,4952309.407604382,4945626.952395617,-2323.0,-8140.15,0,0.3441400908649817
2022-02-12 18:58:00,4947978.0,4947978.0,4947978.0,4947978.0,0.0,4947742.875,4948944.34,4948787.642470146,4947364.675155839,1422.9673143066466,1920.204206675912,46.47791619479049,53.522083805209505,36.233210079659806,4947978.0,4948944.34,4952305.730618621,4945582.9493813785,-139.5,-6861.6,0,0.46477916194790486
2022-02-12 18:59:00,4947390.5,4947390.5,4947390.5,4947390.5,0.0,4947674.916666667,4948890.18,4948680.169972442,4947365.668419076,1314.5015533659607,1781.6720215678215,52.693073120626565,47.306926879373435,34.176739157099355,4947390.5,4948890.18,4952308.1431221375,4945472.216877862,-1183.5,-6053.2,0,0.5269307312062657
